city;admin_name;name;ID
CERCENASCO;Piemonte;Ristorante Cavallo Rosso;3457700269
CERCENASCO;Piemonte;Ristorante Centro;3457700270
CERES;Piemonte;Albergo Ceres S.n.c.;1756200773
CERES;Piemonte;Ristoro dei Passeggeri;1760712498
CERES;Piemonte;Valli di Lanzo;1756200144
CERESOLE REALE;Piemonte;;3722725574
CESANA TORINESE;Piemonte;;1165957384
CESANA TORINESE;Piemonte;;1803259374
CESANA TORINESE;Piemonte;Boeuf Soleil;1165862598
CESANA TORINESE;Piemonte;Col Sorel;627038952
CESANA TORINESE;Piemonte;La Baita;627039249
CESANA TORINESE;Piemonte;La Coche;627039220
CESANA TORINESE;Piemonte;La Madia;1165767903
CESANA TORINESE;Piemonte;Ristotante Lambretta;1589663768
CHIALAMBERTO;Piemonte;ALBERGO DELLA POSTA;3773265037
CHIALAMBERTO;Piemonte;ALBERO FIORITO;3773265663
CHIALAMBERTO;Piemonte;DA CESARIN;3773301046
CHIANOCCO;Piemonte;Arlecchino Pizzeria King Kebab Di Chianocco;3755081690
CHIANOCCO;Piemonte;La Mandragola;1771969233
CHIAVERANO;Piemonte;Trattoria Vecchio Cipresso;2566822820
CHIERI;Piemonte;;618141516
CHIERI;Piemonte;;1739742881
CHIERI;Piemonte;Eataly in Collina;3812325316
CHIERI;Piemonte;Piazza Trento;2500817135
CHIOMONTE;Piemonte;Albergo Belvedere;2368355469
CHIOMONTE;Piemonte;La Capannina;1672718658
CHIUSA DI SAN MICHELE;Piemonte;Charlie;3371509987
CHIUSA DI SAN MICHELE;Piemonte;TartaPizza;3770894467
CHIUSA DI SAN MICHELE;Piemonte;Trattoria Montefiori;3371509992
CHIVASSO;Piemonte;Il Buffet;3419947936
CHIVASSO;Piemonte;Papillon;3294916834
CHIVASSO;Piemonte;Pizzeria al vecchio mulino;3546507068
CINTANO;Piemonte;Cascina della Marcellina;1231080680
CIRIE';Piemonte;Gotha Hotel;2887841370
CIRIE';Piemonte;Tazebao;1933720887
CLAVIERE;Piemonte;Le grand bouc;470527720
CLAVIERE;Piemonte;ski lodge;1358230862
COAZZE;Piemonte;Du Parc Pizzeria;3967206971
COAZZE;Piemonte;Pizzeria al taglio;4004982347
COAZZE;Piemonte;Pizzeria I Cusinot;4003517670
COLLEGNO;Piemonte;Bar...collo!;3250705267
COLLEGNO;Piemonte;La Casa di Bacco;3250676613
COLLEGNO;Piemonte;Sunphilao;360035140
COLLERETTO GIACOSA;Piemonte;Ristorante del Monte;2304889155
CONDOVE;Piemonte;La Cicala;3810982052
CONDOVE;Piemonte;Old Fox;3049462835
CORIO;Piemonte;;2528091132
CORIO;Piemonte;;2528120068
CORIO;Piemonte;;2528123072
CORIO;Piemonte;il Gallo;2527949694
CORIO;Piemonte;La Chiacchiera;2527949771
CORIO;Piemonte;Trattoria della societa Agricola;2532501983
CUMIANA;Piemonte;Ristorante Freidour;1793171271
CUMIANA;Piemonte;Zula Food;3442914938
CUORGNE';Piemonte;Ristorante Pizzeria Royal;3755589726
CUORGNE';Piemonte;Rosselli 77;2953251446
CUORGNE';Piemonte;Trattoria Santa Lucia;2107510243
DRUENTO;Piemonte;;1571517758
DRUENTO;Piemonte;Night & Day;1571517716
EXILLES;Piemonte;Osteria degli Archibugi;3195342915
FAVRIA;Piemonte;Agriturismo Cascina San Giovanni - Progetto Agri;3320910161
FELETTO;Piemonte;Locanda dei Templari;2035524950
FENESTRELLE;Piemonte;;728284513
FENESTRELLE;Piemonte;;3357025760
FOGLIZZO;Piemonte;Bar Trattoria Melin;2710902534
FRASSINETTO;Piemonte;Bar ristorante pizzeria L'alpino;3803607936
FROSSASCO;Piemonte;;2655911632
GARZIGLIANA;Piemonte;Trattoria dei Cacciatori;3350554877
GIAGLIONE;Piemonte;Cré Seren;2589393171
GIAGLIONE;Piemonte;Ristorante Pizzeria da Bruna;3627859476
GIAVENO;Piemonte;Locanda dell'amicizia;3667389912
GIAVENO;Piemonte;Ristorante Pizzeria Aquila;2378373098
GROSCAVALLO;Piemonte;Albergo Savoia;975577029
GRUGLIASCO;Piemonte;Cascina DUC;1374573569
GRUGLIASCO;Piemonte;Nord Ovest;1786477074
GRUGLIASCO;Piemonte;Pizzeria degli Angeli;1666036495
GRUGLIASCO;Piemonte;Tommy e Terry;2217328139
INVERSO PINASCA;Piemonte;;1984389128
INVERSO PINASCA;Piemonte;;1984394702
INVERSO PINASCA;Piemonte;Ombre & figli;1843769384
ISSIGLIO;Piemonte;Trattoria La Piazzetta;2934710662
IVREA;Piemonte;Al Brucio;2322872915
IVREA;Piemonte;Blupum;2660064611
IVREA;Piemonte;Cantine Morbelli;1876465747
IVREA;Piemonte;In Borghetto;1877338314
IVREA;Piemonte;Kokoro;1892958231
IVREA;Piemonte;La Bussola;1892546700
IVREA;Piemonte;La Gusteria;2267287005
IVREA;Piemonte;La Mugnaia;3900428436
IVREA;Piemonte;Movie Time;513349219
IVREA;Piemonte;PIccolo Leone;2638040735
IVREA;Piemonte;Pizzeria - Al faro;1876404305
IVREA;Piemonte;Pizzeria Aquila Nera;2635311075
IVREA;Piemonte;Pizzeria Capri;997955226
IVREA;Piemonte;Pizzeria da Romano;1892958249
IVREA;Piemonte;Pizzeria La Lucciola;1876480439
IVREA;Piemonte;Pizzeria Marechiaro;1877324312
IVREA;Piemonte;Pizzeria Mergellina;1993079539
IVREA;Piemonte;Pizzeria SA.LE e PEPE;1877324379
IVREA;Piemonte;Pizzeria Vecchia Posta;1877695559
IVREA;Piemonte;Ristorante Aquila Antica;1887477554
IVREA;Piemonte;Ristorante Cinese Cina Garden;1892546783
IVREA;Piemonte;Ristorante Cinese La Muraglia;1983780620
IVREA;Piemonte;Ristorante Cupido;1892546787
IVREA;Piemonte;Solativo Vinosteria;1719287408
IVREA;Piemonte;Trattoria dei Tigli;3230351778
IVREA;Piemonte;Trattoria Monferrato;3599545783
LESSOLO;Piemonte;Ristorante Le Grand Père;2925194755
LORANZE';Piemonte;L'Ostegatto;2928553564
LORANZE';Piemonte;Pizzeria Trattoria L'Acquario;2928553579
LORANZE';Piemonte;Trattoria Mondovino;2928553587
LUSERNA SAN GIOVANNI;Piemonte;L'Ostu Dl'Buciardin;3989587629
MAGLIONE;Piemonte;La Nuova Valle;2583719230
MASSELLO;Piemonte;;1984377519
MATTIE;Piemonte;Il Mulino di Mattie;582588791
MAZZE';Piemonte;Agriturismo A Casa di Giò - Progetto Agriable;3319000096
MERCENASCO;Piemonte;Pizzeria Ristorante Il Bugiardo;2916639257
MEUGLIANO;Piemonte;Trattoria La Pioletta;2934710663
MEZZENILE;Piemonte;;1757266221
MOMPANTERO;Piemonte;Da Camillo;3359329145
MONASTERO DI LANZO;Piemonte;Ristorante Sistina;2908898903
MONCALIERI;Piemonte;48;2501810917
MONCALIERI;Piemonte;Acqua farina e sale;3995322163
MONCALIERI;Piemonte;Agriturismo Sale in Zucca - Progetto Agriable;3318234770
MONCALIERI;Piemonte;Al Castello;2462059908
MONCALIERI;Piemonte;Il Bastian Contrario;415769586
MONCALIERI;Piemonte;La Caveja;2893344704
MONCALIERI;Piemonte;Old Wild West;1968908965
MONCALIERI;Piemonte;Osteria del lago di Mantovani S. e CNS;4016128082
MONCALIERI;Piemonte;Pizzeria Ristoro Willy 2;3315326949
MONCALIERI;Piemonte;Pizzeria Roma 4;3762188424
MONCALIERI;Piemonte;Rossopomodoro;1968908985
MONCALIERI;Piemonte;Senbatsuru - Le Mille Gru;1968910794
MONCALIERI;Piemonte;Wiener Haus;2893344705
MONCENISIO;Piemonte;Lo chalet sul lago;1177085695
MONTALENGHE;Piemonte;Taverna Verde;2942678079
MONTALENGHE;Piemonte;Trattoria Il Sole;2942678080
NICHELINO;Piemonte;;1333566788
NICHELINO;Piemonte;Ristorante Sabaudia;2238122747
NOASCA;Piemonte;Osteria dei Viaggiatori;3770368936
NOLE;Piemonte;Il Duca Bianco;1313972525
NONE;Piemonte;L'osteria;3782533127
ORBASSANO;Piemonte;;1109029756
ORBASSANO;Piemonte;Au chat qui rit;1109290714
ORBASSANO;Piemonte;Cascina Gorgia;1529537773
ORBASSANO;Piemonte;Cocco Brillo;1614122636
ORBASSANO;Piemonte;Dong Hua;1528091703
ORBASSANO;Piemonte;Gennaro Esposito;1614122649
ORBASSANO;Piemonte;Il Sagittario;1537035184
ORBASSANO;Piemonte;Pistrocchio;1528586903
ORBASSANO;Piemonte;Ristorante Le Cascine;523308663
ORIO CANAVESE;Piemonte;Trattoria Barba Toni;2897288938
OULX;Piemonte;Bar Basset;687483165
OULX;Piemonte;L'Eitabl';864554716
OULX;Piemonte;Locus;443256336
OULX;Piemonte;Pizzeria Papillon;1589754039
OULX;Piemonte;Rifugio Alpino La Chardousë;2657408670
OULX;Piemonte;Ristorante Pra Löng;1589708914
PARELLA;Piemonte;Bar ristorante la Torre;2302459573
PARELLA;Piemonte;Ristorante Residence La Rosa dei Venti;2921731815
PAVONE CANAVESE;Piemonte;La Bella Dormiente;845797921
PAVONE CANAVESE;Piemonte;La Ferrere;2802890324
PAVONE CANAVESE;Piemonte;Ristorante Castello di Pavone;2898949678
PECETTO TORINESE;Piemonte;Agriturismo Agricoopecetto - Progetto Agriable;3321005389
PEROSA ARGENTINA;Piemonte;;1984446880
PEROSA ARGENTINA;Piemonte;;1984449582
PERRERO;Piemonte;"Bar Ristorante """"Al Palazzetto""""";3572530693
PERRERO;Piemonte;Coanibri;3572532893
PESSINETTO;Piemonte;Cà di Spagna;1757193807
PESSINETTO;Piemonte;Pizza d'asporto;1757190322
PESSINETTO;Piemonte;Sempre Festa;1757189842
PESSINETTO;Piemonte;Stazione;1757191914
PIANEZZA;Piemonte;;3114647888
PIANEZZA;Piemonte;;3122084304
PIANEZZA;Piemonte;L'osrteria del Musicante;3123703249
PIANEZZA;Piemonte;Pizzeria da Andrea;3123652826
PINASCA;Piemonte;;1984395446
PINASCA;Piemonte;Hosteria 7 Ponti;1984361281
PINASCA;Piemonte;Pizzeria Il Quadrifoglio;1984444198
PINEROLO;Piemonte;La Fenice;3350720486
PINEROLO;Piemonte;La Taverna degli Acaja;3350719493
PINEROLO;Piemonte;Macumba;3350822574
PINEROLO;Piemonte;Mei Li Yuan;3350821508
PINEROLO;Piemonte;Perbacco;3350710541
PINEROLO;Piemonte;Tanit;3350709353
PINEROLO;Piemonte;Trattoria Zappatori;3350714262
PINO TORINESE;Piemonte;Mucca Pazza;2285439446
PIOSSASCO;Piemonte;;2804159115
PIOSSASCO;Piemonte;Agrigelateria Piossasco;2798034704
PIOSSASCO;Piemonte;Agriturismo La Pautassa;2321857533
PIOSSASCO;Piemonte;Castello Feudale Nove Merle;2798034711
PIOSSASCO;Piemonte;Mensa Ansaldo STS;2145742319
PIOSSASCO;Piemonte;osteria 68;3102571490
PIVERONE;Piemonte;Agriturismo La Schiavenza;589987224
PIVERONE;Piemonte;Impero Romano;2623250489
PIVERONE;Piemonte;L'idea;889394827
PIVERONE;Piemonte;Ristorante La Torre;1231979982
POIRINO;Piemonte;;2360438278
POIRINO;Piemonte;;2360420143
POIRINO;Piemonte;;2360454027
POIRINO;Piemonte;;2361614374
POIRINO;Piemonte;;2361619863
POIRINO;Piemonte;Agriturismo La Longa - Progetto Agriable;3320943591
PORTE;Piemonte;"Ristorante """"Il corniolo""""";1306556851
PRAGELATO;Piemonte;;2537136793
PRAGELATO;Piemonte;Hostaria 1898;1941579457
PRAGELATO;Piemonte;La Greppia;2497087997
PRAGELATO;Piemonte;Ristorante Tipico;2409029000
PRAMOLLO;Piemonte;Gran Truc;3698268385
PRAROSTINO;Piemonte;Trattoria Piani;1735868577
PRASCORSANO;Piemonte;Ristorante Società Prascorsano;1427186458
QUAGLIUZZO;Piemonte;Ristorante Michel;2921731814
QUINCINETTO;Piemonte;;2995649409
RIVALTA DI TORINO;Piemonte;Crepérie Allantè;3943307180
RIVALTA DI TORINO;Piemonte;Pizza 33 Giri;627007233
RIVALTA DI TORINO;Piemonte;Pizza Fiorì;2165874773
RIVARA;Piemonte;Agriturismo La Bedina - Progetto Agriable;3321026082
RIVAROLO CANAVESE;Piemonte;3K;1983137174
RIVAROLO CANAVESE;Piemonte;Al Paradise;1201924331
RIVAROLO CANAVESE;Piemonte;Antichi Sapori;1962295964
RIVAROLO CANAVESE;Piemonte;Crazy Pizza;1987726103
RIVAROLO CANAVESE;Piemonte;El Cit;1983137192
RIVAROLO CANAVESE;Piemonte;Happy Days;1748518889
RIVAROLO CANAVESE;Piemonte;Il Granchio;1987696608
RIVAROLO CANAVESE;Piemonte;Il Nilo;1979988438
RIVAROLO CANAVESE;Piemonte;Kombu;2310291203
RIVAROLO CANAVESE;Piemonte;La Mandragola pizza da asporto;2000629318
RIVAROLO CANAVESE;Piemonte;La terrazza;1960055982
RIVAROLO CANAVESE;Piemonte;Malgrà Vinosteria;1990762357
RIVAROLO CANAVESE;Piemonte;Oggi Pizza;1988150700
RIVAROLO CANAVESE;Piemonte;Pizza Fantasy;1990715409
RIVAROLO CANAVESE;Piemonte;Pizza OK;2003967372
RIVAROLO CANAVESE;Piemonte;Randez-Vous;1960055979
RIVAROLO CANAVESE;Piemonte;Squisipizza;1998374020
RIVAROLO CANAVESE;Piemonte;West End;1988153758
RIVAROLO CANAVESE;Piemonte;Xing Du;1960939205
RIVOLI;Piemonte;;2727273815
RIVOLI;Piemonte;;2940241333
RIVOLI;Piemonte;Allantè;2929283563
RIVOLI;Piemonte;Cipponet;2928862502
RIVOLI;Piemonte;Combalzero;2947253368
RIVOLI;Piemonte;Gennaro Esposito;2948344254
RIVOLI;Piemonte;In famiglia;2949666450
RIVOLI;Piemonte;Italy;2949110166
RIVOLI;Piemonte;La Coccinella;3176442613
RIVOLI;Piemonte;La Piol-a;2948685433
RIVOLI;Piemonte;L'Arrocco;2940217736
RIVOLI;Piemonte;La Tavernetta;2928865201
RIVOLI;Piemonte;Mille Miglia;2619167859
RIVOLI;Piemonte;Noom;2949092433
RIVOLI;Piemonte;Pizzorante;2992837031
RIVOLI;Piemonte;Ritrattoria n. 3;2948682258
RIVOLI;Piemonte;Vineria Succo d'uva;2948697663
ROBASSOMERO;Piemonte;pizzeria;1100378330
ROMANO CANAVESE;Piemonte;Pizzeria Hong Kong;2919191203
ROMANO CANAVESE;Piemonte;Ristorante la Roggia;2919191205
RONCO CANAVESE;Piemonte;Lanterna del Gran Paradiso;3842834405
RONCO CANAVESE;Piemonte;Locanda Centrale;3842551039
RONCO CANAVESE;Piemonte;Ramo Verde;3842782716
RONDISSONE;Piemonte;;1891101099
RORA';Piemonte;;1890048819
ROURE;Piemonte;Cacciatori;1984381060
ROSTA;Piemonte;;2924651956
SALBERTRAND;Piemonte;Ristorante Gran Bosco;1589768484
SALZA DI PINEROLO;Piemonte;;2431005651
SAMONE;Piemonte;Ristorante Bacco;1876542083
SAN DIDERO;Piemonte;Peccati di Gola;2582123656
SAN FRANCESCO AL CAMPO;Piemonte;;3721583434
SAN GIORGIO CANAVESE;Piemonte;Bar Ristorante Antica Osteria dei Tre Merli;2942677098
SAN GIORGIO CANAVESE;Piemonte;Bar Ristorante della Luna;2942677099
SAN GIORGIO CANAVESE;Piemonte;Castello di San Giorgio;2942678013
SAN GIORGIO CANAVESE;Piemonte;Ristorante Il Delfino;2942678066
SAN GIORIO DI SUSA;Piemonte;Il paradiso delle Rane;899643806
SAN GIUSTO CANAVESE;Piemonte;La Piazza;2563577924
SAN MARTINO CANAVESE;Piemonte;Agriturismo Al Mulin;2912661996
SAN MARTINO CANAVESE;Piemonte;Agriturismo La Canavera;2912661997
SAN MARTINO CANAVESE;Piemonte;Antica Trattoria del Ciapey;2912662909
SAN MARTINO CANAVESE;Piemonte;Pizzeria Ristorante La Collina;2912662926
SAN MARTINO CANAVESE;Piemonte;Ristorante Antico Convento;2912662928
SAN MAURIZIO CANAVESE;Piemonte;;3647635416
SAN MAURIZIO CANAVESE;Piemonte;Bam Bam ristosauro;3350645393
SAN MAURIZIO CANAVESE;Piemonte;La Credenza;3647635417
SAN MAURO TORINESE;Piemonte;Bar ristorante Pescarito;1244289280
SAN MAURO TORINESE;Piemonte;Tassobarbasso;1244289259
SAN SEBASTIANO DA PO;Piemonte;Tre colombe;2923900816
SAN SECONDO DI PINEROLO;Piemonte;Il Punto... A Capo;3350864552
SAN SECONDO DI PINEROLO;Piemonte;Trattoria Valpellice;2709712137
SANT'AMBROGIO DI TORINO;Piemonte;;774556180
SANT'AMBROGIO DI TORINO;Piemonte;Il 52;880538626
SANT'AMBROGIO DI TORINO;Piemonte;Totò e Macario;775541916
SANTENA;Piemonte;Drago Verde;1013246657
SAUZE DI CESANA;Piemonte;;1566785278
SAUZE D'OULX;Piemonte;Capanna Kind;687483344
SAUZE D'OULX;Piemonte;La Griglia;3304642176
SAUZE D'OULX;Piemonte;La Grotta;2345283733
SAUZE D'OULX;Piemonte;Orso Bianco;687483343
SCARMAGNO;Piemonte;Osteria La Pergola;2916639256
SESTRIERE;Piemonte;;442331233
SESTRIERE;Piemonte;;1679138459
SESTRIERE;Piemonte;;687483294
SESTRIERE;Piemonte;;1165957347
SESTRIERE;Piemonte;Aquilla Nera;3991851717
SESTRIERE;Piemonte;Club Colombiere;2409064243
SESTRIERE;Piemonte;Il Barbasel;2409064244
SESTRIERE;Piemonte;Il Caminello;3721581067
SESTRIERE;Piemonte;La Baita;2412410237
SESTRIERE;Piemonte;La Ciolatollo;3721581072
SESTRIERE;Piemonte;Last Tango;2406170372
SESTRIERE;Piemonte;Mamma Lia;2409064245
SESTRIERE;Piemonte;Pinky;2412410240
SESTRIERE;Piemonte;Pizzeria Forno Baby;2409064246
SETTIMO ROTTARO;Piemonte;Trattoria San Martin;2273469824
SETTIMO TORINESE;Piemonte;;2956258051
SETTIMO TORINESE;Piemonte;;2956258051
SETTIMO TORINESE;Piemonte;Mishi Mishi;2956258047
SETTIMO TORINESE;Piemonte;Mishi Mishi;2956258047
SETTIMO TORINESE;Piemonte;Seven Village;3495782613
SETTIMO TORINESE;Piemonte;Seven Village;3495782613
SETTIMO VITTONE;Piemonte;Hotel Tripoli;3822988961
STRAMBINELLO;Piemonte;Ristorante Cavour;2921731813
STRAMBINO;Piemonte;Il Cappello Verde;1317712005
STRAMBINO;Piemonte;Pizzeria Vittoria;1317465511
STRAMBINO;Piemonte;Ristorante Bistrò;2267287013
STRAMBINO;Piemonte;Ristorante C'era Una Volta;2267287021
SUSA;Piemonte;Bella Napoli;2898172400
SUSA;Piemonte;Cantina del Ponte;2903449413
SUSA;Piemonte;Cantine Meana;2916021340
SUSA;Piemonte;da Annarella;3073826009
SUSA;Piemonte;Il Miglio Verde;2790994134
SUSA;Piemonte;La Taverna dei Sapori;2898172616
SUSA;Piemonte;L'Una e l'Altra;2916339318
SUSA;Piemonte;Mirò;2898172601
SUSA;Piemonte;Osteria della Marchesa;2924404134
SUSA;Piemonte;Pizzeria Italia;2916367585
SUSA;Piemonte;Ristorante della Torre;2898172628
SUSA;Piemonte;Ristorante Susa e Stazione;2419088197
SUSA;Piemonte;Trattoria del Borgo;2923964517
TAVAGNASCO;Piemonte;Agriturismo Cascina Barbassa - Progetto Agriable;3318221547
TORINO;Piemonte;;1318610215
TORINO;Piemonte;;1242093851
TORINO;Piemonte;;308766570
TORINO;Piemonte;;1457558735
TORINO;Piemonte;;1738688708
TORINO;Piemonte;;1757129492
TORINO;Piemonte;;295341828
TORINO;Piemonte;;2018175899
TORINO;Piemonte;;2018087960
TORINO;Piemonte;;2208919907
TORINO;Piemonte;;1438254808
TORINO;Piemonte;;3202935640
TORINO;Piemonte;;1627707021
TORINO;Piemonte;;3909949754
TORINO;Piemonte;;3944322495
TORINO;Piemonte;;3956304243
TORINO;Piemonte;;3977818508
TORINO;Piemonte;10100;3473130441
TORINO;Piemonte;3 da 3;3947734866
TORINO;Piemonte;4 Stagioni;1783770826
TORINO;Piemonte;8 e 3/4;587137245
TORINO;Piemonte;A Casa di Pulcinella;1627707017
TORINO;Piemonte;Acqua e Farina;3352481508
TORINO;Piemonte;Alba;1467593760
TORINO;Piemonte;Al Bogino;3826314128
TORINO;Piemonte;Al gufo bianco;3490484542
TORINO;Piemonte;Alla lettera;310197333
TORINO;Piemonte;Alma Latina;1467473572
TORINO;Piemonte;America Graffiti;3619525785
TORINO;Piemonte;Anema e Core;320908715
TORINO;Piemonte;Antica bruschetteria Pautasso;2346973872
TORINO;Piemonte;Antica Trattoria del Sole;1446159749
TORINO;Piemonte;Au Lapin Agile;3979595961
TORINO;Piemonte;aumm aumm;2532167144
TORINO;Piemonte;Bar Self Service;1967134652
TORINO;Piemonte;"Birreria Ristorante Pizzeria """"Domus""""";2282420094
TORINO;Piemonte;Boja Fauss;3666085582
TORINO;Piemonte;Brek;1170039578
TORINO;Piemonte;Cafe Accorsi Palace;2406157060
TORINO;Piemonte;Caffeteria;2333200216
TORINO;Piemonte;Caffè-Vini Emilio Ranzini;2878054478
TORINO;Piemonte;Cammafà;2024758679
TORINO;Piemonte;Cammafà;3332357421
TORINO;Piemonte;Cammafà;2024758692
TORINO;Piemonte;Cantine Barbaroux;2068273482
TORINO;Piemonte;Cantine Risso;3977818494
TORINO;Piemonte;Casa del Re;1528677309
TORINO;Piemonte;Casale 93;2584796553
TORINO;Piemonte;Catullo Ristorante Pizzeria;1357177044
TORINO;Piemonte;Central;2018175890
TORINO;Piemonte;Ch4 Sporting Club;2024758702
