city,admin_name,name,ID,address
Conselice,Emilia-Romagna,Teatro Comunale,698893337,Via Selice 9
Faenza,Emilia-Romagna,Angelo Masini,674948467,Piazza Pietro Nenni 190
Faenza,Emilia-Romagna,Sala Fellini Faenza - Nostrarte,3275259808,Perugia 68
Fusignano,Emilia-Romagna,"Auditorium """"Arcangelo Corelli""""",3343999485,Vicolo Alfredo Belletti 180
Fusignano,Emilia-Romagna,Cinema Teatro Moderno,1715967301,Corso Renato Emaldi 20
Lugo,Emilia-Romagna,Teatro Rossini,696566266,Caiazzo 32
Ravenna,Emilia-Romagna,Teatro Dante Alighieri,547966314,Via Angelo Mariani 188
Cesena,Emilia-Romagna,Teatro Verdi,539508367,Via Luigi Sostegni 42
Forli',Emilia-Romagna,Anfiteatro,2242008618,Via Alferello 145
Forli',Emilia-Romagna,Arena Forlivese,1322568686,Via Giorgio Regnoli 76
Forli',Emilia-Romagna,Diego Fabbri,353058872,Corso Armando Diaz 47
Forlimpopoli,Emilia-Romagna,Cinema Teatro Verdi,725632968,Piazza Fratti 199
Meldola,Emilia-Romagna,Teatro Dragoni,1301672201,Via ventiquattro Maggio 62
San Mauro Pascoli,Emilia-Romagna,"Teatro parrocchiale """"Ricci""""",1991038082,Via Pietro Nenni 40
Santa Sofia,Emilia-Romagna,Teatro Comunale,1967996009,Piazza Giuseppe Garibaldi 118
Sogliano Al Rubicone,Emilia-Romagna,Teatro Comunale Elisabetta Turroni,3414995262,Piazza della Repubblica 72
Cagli,Marche,Teatro Comunale,3887709037,Via Angelo Celli 89
Cartoceto,Marche,Teatro del Trionfo,964120869,Via Marcolini 100
Pergola,Marche,Teatro Angel dal Foco,3968676773,Via Felice Cavallotti 44
Urbania,Marche,Teatro Bramante,2585194425,Piazza San Cristoforo 128
Ancona,Marche,Teatro Panettone,3915431332,Via Maestri del Lavoro 98
Ancona,Marche,"Teatro Sperimentale """"Lirio Arena""""",1574996761,Via Redipuglia 169
Arcevia,Marche,Teatro Misa,3099009498,Via G. Battistelli 11
Camerano,Marche,Teatro Maratti,2108087526,Piazza Roma 118
Chiaravalle,Marche,Teatro Valle,849024770,Corso Giacomo Matteotti 168
Fabriano,Marche,Teatro Gentile,1468813236,Via Gentile da Fabriano 1
Maiolati Spontini,Marche,teatro G.Spontini,317416059,Nichelino 116
Montecarotto,Marche,Teatro comunale,503075852,Via Circonvallazione 102
Montemarciano,Marche,Alfieri,2671549139,Via Giovan Battista Marotti 89
Osimo,Marche,Teatro La Fenice,1584082513,Via Cinque Torri 118
Sirolo,Marche,Teatro Le Cave,871077750,Arcore 99
Caldarola,Marche,Teatrino parrocchiale,3642088297,Via Pallotta 50
Caldarola,Marche,Teatro comunale,1407435917,Via Pallotta 150
Corridonia,Marche,Teatro Gian Battista Velluti,2037850671,Piazza del Popolo 109
Macerata,Marche,Arena Sferisterio,726603294,Vicolo dell'Asilo 35
Macerata,Marche,Lauro Rossi,559337757,Piazza della Libertà 20
Macerata,Marche,Terrazza dei popoli,2406898295,Tribunale 169
Montecosaro,Marche,Teatro delle Logge,2324780881,Piazza Trieste 11
Ascoli Piceno,Marche,Teatro Filarmonici,673025703,Via di Corfinio 196
Offida,Marche,Teatro Serpente Aureo,672506551,Piazza del Popolo 96
Ripatransone,Marche,Anfiteatro delle Fonti,3693145814,Circonvallazione Uno Gera 121
Ripatransone,Marche,Teatro Mercantini,3441576185,Corso Vittorio Emanuele 160
Carrara,Toscana,Marconi,308765517,Via Roma 168
Bagni Di Lucca,Toscana,Teatro Comunale Accademico,714136267,Viale Umberto I 166
Camaiore,Toscana,Teatro dell'Olivo,865000508,Corso Vittorio Emanuele 10
Capannori,Toscana,Artè,2133922588,Via Francesco Banchieri 95
Lucca,Toscana,Teatro Ponte a Moriano,1150578482,Via Giovanni Volpi 112
Massarosa,Toscana,Teatro Vittoria Manzoni,1543130671,Via Carlo Pellegrini 79
Montecarlo,Toscana,Teatro dei Rassicurati,1707032119,Via Carmignani 20
Pescaglia,Toscana,Teatrino di Vetriano,2112513516,S.V. della Maginetta di Lecchino 146
Lamporecchio,Toscana,Teatro Comunale,1714923941,Via Giuseppe Verdi 45
Monsummano Terme,Toscana,Teatro Yves Montand,1569045450,Via Cesare Battisti 196
Pistoia,Toscana,Piccolo Teatro Mauro Bolognini,3982110574,Via del Presto 142
Pistoia,Toscana,Saletta Gramsci,3982110587,Piazza San Francesco 62
Piteglio,Toscana,Teatro Mascagni,3526230124,Via delle Corti 136
Bagno A Ripoli,Toscana,Teatro dell'Antella,1106144167,Via di Montisoni 177
Bagno A Ripoli,Toscana,Teatro SMS,1106035749,Nuova ciclabile 77
Barberino Val D'Elsa,Toscana,Teatro Regina Margherita,1085564299,Pignola 171
Campi Bisenzio,Toscana,Teatro Dante,443635877,Dronero 132
Castelfiorentino,Toscana,Ridotto del Teatro del Popolo,3429447058,Piazza Antonio Gramsci 37
Castelfiorentino,Toscana,Teatro del Popolo,344030350,Piazza Antonio Gramsci 160
Firenze,Toscana,Obihall,1659743374,San Felice sul Panaro 195
Firenze,Toscana,Teatro 13,3783835487,Via Aurelio Nicolodi 54
Firenze,Toscana,Teatro di Cestello,3112688340,Piazza di Cestello 174
Firenze,Toscana,Teatro di Rifredi,1589563179,Via Vittorio Emanuele Secondo 104
Firenze,Toscana,Teatro Goldoni,3097076989,Via Santa Maria 197
Firenze,Toscana,Teatro La Fiaba,3114658086,Via delle Mimose 16
Firenze,Toscana,Teatro Le Laudi,3114407759,Via Leonardo da Vinci 28
Firenze,Toscana,Teatro Niccolini,3930950512,Via Ricasoli 63
Firenze,Toscana,teatro nuovo sentiero,3867849957,Via delle Panche 36
Firenze,Toscana,Teatro Verdi,3120275179,Via dei Lavatoi 52
Greve In Chianti,Toscana,Teatro Boito,1088852922,Viale Giuliano Vanghetti 38
San Casciano In Val Di Pesa,Toscana,Teatro Niccolini,1903920071,Via Roma 22
Sesto Fiorentino,Toscana,Teatro della Limonaia,2209921717,Via Antonio Gramsci 147
Figline E Incisa Valdarno,Toscana,Teatro Garibaldi,1396661523,Via Giovanbattista Del Puglia 75
Castagneto Carducci,Toscana,Teatro Roma,492694051,Via Antonio Gramsci 129
Livorno,Toscana,Nuovo Teatro delle Commedie,854375811,Via Giuseppe Maria Terreni 70
Livorno,Toscana,Teatro Goldonetta,391302735,Via Carlo Goldoni 158
Livorno,Toscana,Teatro Goldoni,391302734,Via Carlo Goldoni 85
Piombino,Toscana,Metropolitan,1970211950,Viale Piombino 5
Rosignano Marittimo,Toscana,L'Ordigno,1366022371,Via Fratelli Roselli 74
Rosignano Marittimo,Toscana,Teatrino all'aperto,1377669940,Via dei Macchiaioli 137
Guardistallo,Toscana,Teatro Marchionneschi,1351176782,Via Palestro 175
Lajatico,Toscana,Teatro del Silenzio,1590068388,Strada Vicinale dell'Uccelliera 141
Pisa,Toscana,Teatro Rossi,2350122616,Via del Collegio Ricci 2
San Giuliano Terme,Toscana,Anfiteatro Cava di Nord-Est,286755172,Largo Nevilio Casarosa 140
Anghiari,Toscana,Teatro Communale,1783404726,Castelfiorentino 55
Arezzo,Toscana,Teatro Mecenate,3883831555,Via Dante 198
Arezzo,Toscana,Teatro Petrarca,2618260815,Via Guido Monaco 12
Arezzo,Toscana,Teatro Virginian,3321554113,Via dei Redi 12
Cortona,Toscana,Teatro signorelli,1601702182,Via Dardano 46
Pieve Santo Stefano,Toscana,Teatro Comunale Giovanni Papini,2821961190,via Antiche prigioni 104
Sansepolcro,Toscana,Dante,1683198238,Via XX Settembre 35
Colle Di Val D'Elsa,Toscana,Teatro del Popolo,1489936807,Via Roma 61
Colle Di Val D'Elsa,Toscana,Testro dei Varii,2429348046,Via del Castello 165
Montepulciano,Toscana,Teatro Poliziano,1907439271,Piazzetta del Teatro 6
Rapolano Terme,Toscana,Teatro del Popolo,3159806016,Subborgo Giuseppe Garibaldi 92
San Gimignano,Toscana,Teatro dei Leggieri,1929175935,Via San Matteo 186
Siena,Toscana,Teatro Dei Rinnovati,663860685,Via di Salicotto 1
Siena,Toscana,Teatro dell'Accademia dei Rozzi,2806773680,Via delle Terme 15
Sinalunga,Toscana,Teatro Ciro Pinsuti,275546243,Via San Martino 64
Grosseto,Toscana,Teatro,3598244276,Campsite Cieloverde 77
Grosseto,Toscana,Teatro degli Industri,762018922,Via del Mulino a Vento 94
Grosseto,Toscana,Teatro Moderno,1729034008,Via Tripoli 39
Assisi,Umbria,Teatro Lyrick,1925837024,Viale Gabriele D'Annunzio 113
Bevagna,Umbria,Teatro Francesco Torti,2621360516,Piazza Filippo Silvestri 126
Cannara,Umbria,Ettore Thesorieri teatro,2378985311,Via Ettore Thesorieri 170
Citerna,Umbria,Teatro Bontempelli,1653752911,Corso Giuseppe Garibaldi 79
Gualdo Tadino,Umbria,Teatro Don Bosco,2622493335,Viale Don Bosco 21
Gubbio,Umbria,Teatro Romano,1870731937,Viale del Teatro Romano 8
Montone,Umbria,Teatro San Fedele,3191365394,Corso Giuseppe Garibaldi 153
Norcia,Umbria,Teatro Civico,2643611159,Piazza Vittorio Veneto 124
Perugia,Umbria,Pavone Teatro,980297641,Corso Vannucci 67
Perugia,Umbria,Sala Cutu - teatro di Sacco,3237675171,Piazza Giordano Bruno 9
Perugia,Umbria,Teatro di figura,1794222856,Via del Castellano 187
Perugia,Umbria,Teatro Franco Bicini,3237679070,Via del Cortone 35
Perugia,Umbria,Turreno Teatro,1942098828,Piazza Danti 130
San Giustino,Umbria,La filarmonica,1371713825,Via Sant'Andrea 117
Trevi,Umbria,Teatro Clitunno,2636332671,Piazza del Teatro 13
Bolsena,Lazio,Teatro Piccolo Cavour,1832162258,Corso Cavour 4
Tuscania,Lazio,Il Rivellino,1930258101,Via Rivellino 101
Viterbo,Lazio,Teatro dell'Unione,387703021,Via Fratelli Rosselli 175
Salisano,Lazio,Teatro di Salisano,1589491472,Via Circonvallazione 42
Anzio,Lazio,Teatro di Villa Adele,442490906,Via Antonio Gramsci 129
Arsoli,Lazio,Teatro Comunale,4009575913,Arsoli SP39B
Roma,Lazio,Anfitrione,266963039,Via di San Saba 156
Roma,Lazio,Auditorium RAI di via della Conciliazione,259653354,Via della Conciliazione 136
Roma,Lazio,"Spazio Anarchico """"19 luglio""""",1793865801,Via Rocco da Cesinale 18
Roma,Lazio,Teatro allo Scalo,356696450,Via dei Reti 36
Roma,Lazio,Teatro Ambra alla Garbatella,1646269932,San Daniele del Friuli 36
Roma,Lazio,Teatro Argot Studio,1565344046,Via Natale Del Grande 148
Roma,Lazio,Teatro dei burattini San Carlino,1305071780,Viale Valadier 73
Roma,Lazio,Teatro dei Satiri,3185502321,Via di Grotta Pinta 18
Roma,Lazio,Teatro della Cometa,1391511152,Via del Teatro di Marcello 35
Roma,Lazio,Teatro dell'Angelo,1524746360,Via Simone De Saint Bon 97
Roma,Lazio,Teatro dell'Orologio,1142943804,Via dei Filippini 17a
Roma,Lazio,Teatro Ghione,1754895755,Via delle Fornaci 78
Roma,Lazio,Teatro Golden,2593354384,Via Taranto 36
Roma,Lazio,Teatro Manzoni,1046022651,Via Monte Zebio 14
Roma,Lazio,Teatro Olimpico,259642836,Piazza Gentile da Fabriano 44
Roma,Lazio,Teatro Parioli,614409043,Via Giosuè Borsi 20
Roma,Lazio,Teatro Petrolini,2737700137,Via Rubattino 5
Roma,Lazio,Teatro Prati,1756284049,Via degli Scipioni 176
Roma,Lazio,Teatro San Genesio,260204146,Via Podgora 41
Roma,Lazio,Teatro Sistina,3039065548,Via Sistina 129
Roma,Lazio,Teatro Vittoria,252419164,Piazza di Santa Maria Liberatrice 10
Roma,Lazio,Vascello,1201568109,Via Giacinto Carini 101
Velletri,Lazio,Teatro Aurora,2187805974,Piazza San Clemente 169
Velletri,Lazio,Teatro di Terra,2187805973,Via San Crispino 62
Velletri,Lazio,Teatro Ugo Tognazzi,665482029,Piazzale della Cultura 52
San Cesareo,Lazio,Teatro Auditorium Comunale,2330791687,Viale dei Cedri 133
Aprilia,Lazio,Teatro Ex Claudia,2669981647,600 km 46
Latina,Lazio,"Teatrino dei Mille """"Alessia Berardi""""",3916615527,Via Oreste Leonardi 5
Latina,Lazio,Teatro Armando Cafaro,998848518,Viale Ventuno Aprile 113
Latina,Lazio,Teatro Gabriele D'Annunzio,806463852,Viale Umberto I 70
Terracina,Lazio,Cinema Teatro Traiano,1575191420,Via Traiano 67
Anagni,Lazio,Teatro Stabile dei Ragazzi,1756479834,Piazza Innocenzo III 38
Caserta,Campania,Teatro Comunale,1084502946,Via Giuseppe Mazzini 71
Forio,Campania,Teatro Greco,1654255046,Via Zaro 32
Napoli,Campania,Cabaret Port'Alba,2825008898,Via Port'Alba 105
Napoli,Campania,Posillipo,2338350211,Municipalità 1 163
Napoli,Campania,Teatro Augusteo,2497916627,Piazzetta Duca d'Aosta 263
Pompei,Campania,Di Costanzo Mattiello,1127223870,Via Fratel Adriano Celentano 155
Pozzuoli,Campania,Duel Beat,3243195063,Via Antiniana 2/A
Sorrento,Campania,Teatro Tasso,679074657,Via San Francesco 111
Battipaglia,Campania,Centro Sociale,1089138304,Via Guicciardini 24
Campagna,Campania,Piazza Teatro,1098368129,Via Molinari 37
Cava De' Tirreni,Campania,Sala Teatro Comunale,2175189122,Piazza Andrea e Gina Passaro 98
Celle Di Bulgheria,Campania,Centro polifunzionale - cineteatro,1421017702,Poderia SP58
Mercato San Severino,Campania,Teatro Comunale M.S.Severino,1846769055,Via Don Gregorio Portanova 18
Salerno,Campania,Teatro A. Genovesi,2841321263,Via Principessa Sichelgaita 32
Serre,Campania,Auditorium Marco Simoncelli,1979150656,Via 24 Maggio 126
Atri,Abruzzo,Auditorium Sant'Agostino,2335432860,Via Sant'Agostino 150
Atri,Abruzzo,Teatro Comunale,859504316,Piazza Duomo 102
Teramo,Abruzzo,Teatro Comunale,1084506652,Piazza Duomo 135
Montesilvano,Abruzzo,Auditorium,730157343,Via Fosso dello Sportello 175
Montesilvano,Abruzzo,Teatro del Mare,276086708,Corso Strasburgo 149
Atessa,Abruzzo,Teatro Comunale,1486656862,Viale Cesare Battisti 14
Chieti,Abruzzo,Teatro Marrucino,749862258,Via Cesare De Lollis 1
Foggia,Puglia,Teatro del Fuoco,2021323637,Vico Cutino 119
Foggia,Puglia,Teatro Mediterraneo,3681366663,Via Marina Mazzei 116
Foggia,Puglia,Teatro regio di capitanata,1920067516,Via Alfredo Guglielmi 31
Foggia,Puglia,Teatro Umberto Giordano,835910078,Piazza Cesare Battisti 98
San Severo,Puglia,Teatro Giuseppe Verdi,1238336218,Corso Giuseppe Garibaldi 157
Stornara,Puglia,Auditorium,2651653092,Via Campo Sportivo 155
Bari,Puglia,Anfiteatro della Pace,1495490311,Via Natale Loiacono 62
Bari,Puglia,Piccolo teatro,1828422296,Strada Borrelli 53
Bari,Puglia,Teatro Bravò,1364984750,Strada Stoppelli 44
Bari,Puglia,Teatro Kismet Opera,3933947457,Strada San Giorgio Martire 22/F
Bari,Puglia,Teatro Kismet OperA,3232054567,Strada San Giorgio Martire 22/F
Bari,Puglia,Teatro Palazzo,3744165238,Corso Sidney Sonnino 142/D
Bari,Puglia,Teatro Purgatorio,1285442721,Via Salvatore Pietrocola 170
Conversano,Puglia,CineTeatro Norba,2256020413,Piazza della Repubblica 32
Terlizzi,Puglia,Teatro Millico,347426479,Via Amedeo di Savoia 185
Crispiano,Puglia,Teatro Comunale,1409402959,Via Galliano 95
Massafra,Puglia,Cineteatro Spadaro,1307041456,Valenza 43
Gallipoli,Puglia,Teatro Garibaldi,2742442967,Via Giuseppe Garibaldi 152
Novoli,Puglia,Teatro Comunale,3365453176,Piazza Regina Margherita 165
Brindisi Montagna,Basilicata,Parco della Grancia,3104504547,Brindisi Montagna SP37
Campomaggiore,Basilicata,Città dell'Utopia,1840102897,Via Rendina 164
Melfi,Basilicata,Re Ruggero II,3483961870,Via Vittorio Emauele 125
Potenza,Basilicata,Teatro Francesco Stabile,1325468170,Piazza Mario Pagano 178
Aliano,Basilicata,Anfiteatro di Aliano,3147717529,Via Cisterna 40
Aiello Calabro,Calabria,Teatro Comunale di Aiello Calabro,2822658509,Strada Provinciale 245 ex SS108 Silana di Cariati 76
Castrolibero,Calabria,Anfiteatro,2979440831,Via Fausto Gullo 45
Rende,Calabria,Cinema Santa Chiara,1428095203,Via R. De Bartolo 89
Catanzaro,Calabria,Anfiteatro del Parco,1787597767,Tangenziale Ovest 94
Maida,Calabria,"Casa della Cultura """"G. De Rada""""",2585754355,Viale Primo Maggio 87
Soveria Mannelli,Calabria,Teatro Il Piccolo,3361219304,Bivio Bonacci SS19
Lamezia Terme,Calabria,Teatro Grandinetti,3774855966,Via Colonnello Cassoli 128
Lamezia Terme,Calabria,Teatro Politeama,3775382237,Via Matarazzo 158
Melito Di Porto Salvo,Calabria,Anfiteatro Villa Comunale,1471325671,Via Marina 40
Palmi,Calabria,Accademia d'Arte Drammatica della Calabria,1925271702,Via Papa Giovanni XXIII 158
Palmi,Calabria,Cinema Teatro Sciarrone,1690261407,Frattaminore 50
Palmi,Calabria,Palmi Anfiteatro,1734271843,Via Marinella 63
Polistena,Calabria,Anfiteatro,1405956895,Via Torrente 169
Polistena,Calabria,Auditorium Comunale,1405956913,Piazza della Pace 58
Reggio Di Calabria,Calabria,Arena dello Stretto,2383074958,Lungomare di Reggio Calabria 108
Reggio Di Calabria,Calabria,"Auditorium """"Gianni Versace""""",1985376310,Via Argine Destro Calopinace 142
Alcamo,Sicilia,Teatro Cielo d'Alcamo,3154038955,Via Tenente Francesco Paolo Lucchese 2
Castelvetrano,Sicilia,Selinus,1882509186,Via del'Caltone 41
Castellana Sicula,Sicilia,Anfiteatro,1510485538,via Padre Pio 179
Palermo,Sicilia,al Massimo,2622791015,Piazza Giuseppe Verdi 102
Palermo,Sicilia,Franco Zappalà,268966307,Via Autonomia Siciliana 123
Palermo,Sicilia,Jolly,573760497,Piazzale Bruno Lavagnini 53
Palermo,Sicilia,teatro delle Balate,268982152,Via delle Balate 5;7
Palermo,Sicilia,teatro Ditirammu,268983537,Via Torremuzza 6
Palermo,Sicilia,Teatro di Verdura,2505339869,Via Villa Rosato 117
Palermo,Sicilia,Teatro Gregotti (Ingresso),3326954514,Via Ernesto Basile 67
Palermo,Sicilia,teatro Libero,268957825,Salita Partanna 198
Palermo,Sicilia,teatro Santa Cecilia,268981242,Piazza Teatro Santa Cecilia 36
Pollina,Sicilia,Teatro Pietra Rosa,2264288543,Viale Alfredo Musotto 134
Barcellona Pozzo Di Gotto,Sicilia,Arena Montecroci,3914892213,Viale Giacomo Leopardi 42
Patti,Sicilia,Cineteatro Comunale Beniamino Joppolo,1611171999,Via Trieste 41
Santo Stefano Di Camastra,Sicilia,Cinetatro Glauco,3925392543,Via Quartieri 152
Tusa,Sicilia,Teatro all'aperto,3948142126,Via delle Fontane 9
Agrigento,Sicilia,Teatro Pirandello,962993064,Vicolo Teatro 1
Cianciana,Sicilia,Compagnia Teatrale Theatron,2315841116,Cuorgnè 197
Cianciana,Sicilia,Teatro Villa Comunale,2313398763,Corso Commendator Nicolò Cinquemani Arcuri 175
Caltanissetta,Sicilia,Teatro di pietra Palmintelli,2003827121,Piazza Falcone-Borsellino 131
Aci Castello,Sicilia,Grotta Smeralda,320522287,Via Antonello da Messina 106
Acireale,Sicilia,Opera dei Pupi - Turi Grasso,1747650163,Via Nazionale per Catania 98
Caltagirone,Sicilia,museo-teatro stabile dei pupi siciliani,2377103452,Via Perticone 54
Catania,Sicilia,Associazione Harpago,3286497734,Sovere 194
Catania,Sicilia,Piccolo Teatro di Catania,296953743,Sarcedo 33
Catania,Sicilia,Sipario Blu,3606795083,Via Macallé 139
Catania,Sicilia,Teatro Ambasciatori,282351952,Via Eleonora d'Angiò 170
Catania,Sicilia,Teatro Angelo Musco,310880151,Via Umberto I 102
Catania,Sicilia,Teatro Brancati,310484908,Via Sabotino 134
Catania,Sicilia,Teatro del Tre,393507439,Viale Africa 149
Catania,Sicilia,Teatro Don Bosco,312204804,Viale Mario Rapisardi 136
Catania,Sicilia,Teatro Erwin Piscator,317455865,Via Giovanni Amendola 23
Catania,Sicilia,Teatro Fellini,309466256,Via Enna 9
Catania,Sicilia,Teatro Giovanni Verga,282353172,Via Calabrese 159
Catania,Sicilia,Teatro Guido Leontini,320041341,Via Duca degli Abruzzi 138
Catania,Sicilia,Teatro Minimo Giuseppe Tovini,349118288,Via della Palma 183
Catania,Sicilia,Teatro Valentino,297883787,Via San Nicolò al Borgo 76
Catania,Sicilia,Teatro Zig Zag,1013801297,Mazzarino 69
Giarre,Sicilia,Teatro Rex,2250878187,Via Teatro 157
Nicolosi,Sicilia,Centro Congressi,911833775,Via Calvario 172
Chiaramonte Gulfi,Sicilia,Sala Sciascia,2509618351,Via Fonderia 128
Modica,Sicilia,Garibaldi,836839775,Modica Alta Dente
Modica,Sicilia,Moderno,831141071,Sant’Agata di Militello 66
Pozzallo,Sicilia,Anfiteatro Lungomare Pietre Nere,2215877995,Lungomare Pietre Nere 98
Siracusa,Sicilia,Teatro Dei Pupi,1772624630,Frattaminore 138
Bono,Sardegna,Teatro Rex,2063288788,Piazza Carlo Carretto 81
Osilo,Sardegna,Salone Canonico Liperi,2197985555,Via Duca degli Abruzzi 74
Sassari,Sardegna,Auditorium Comunale,2268058186,Ottava 49
Sassari,Sardegna,Teatro Civico,2277283999,Via Padre Raffaele Arduino 154
Sassari,Sardegna,Teatro Il Ferroviario,2284672205,Corso Vico 61
Sassari,Sardegna,Teatro Smeraldo,2289340222,Via Gabriele D'Annunzio 42
Sassari,Sardegna,Teatro Verdi,2275370524,Via Politeama 61
Dorgali,Sardegna,"Centro Polifunzionale """"Don Milani""""",2254695512,Via Lazio 186
Dorgali,Sardegna,Cineteatro Arena,2283121791,Via Vasco Da Gama 121
Nuoro,Sardegna,"Anfiteatro """"Fabrizio De Andrè""""",473967404,Via Simone Weil 46
Maracalagonis,Sardegna,Arena Parco Gioghi Torre,3346429465,Via Orione 151
Maniago,Friuli-Venezia Giulia,Teatro Verdi,3427700467,Via Umberto Primo 16
Pordenone,Friuli-Venezia Giulia,Teatro Verdi,410104305,Via Umberto Primo 173
Prata Di Pordenone,Friuli-Venezia Giulia,Teatro Pileo da Prata,663369934,Via Cesare Battisti 160
Sacile,Friuli-Venezia Giulia,Fazioli Concert Hall,3768171896,Strada Canevon 19
San Vito Al Tagliamento,Friuli-Venezia Giulia,Teatro Arrigoni,409168567,Piazza del Popolo 42
Travesio,Friuli-Venezia Giulia,Auditorium scolastico,3908354808,Via Centro Studi 172
Isernia,Molise,Auditorium Unità d'Italia,2852740147,Corso Risorgimento 66
Asuni,Sardegna,Anfiteatro Comunale,2500898035,Via Vittorio Emanuele 150
Oristano,Sardegna,Teatro Antonio Garau,860131020,Via Parpaglia 190
Paulilatino,Sardegna,Teatro Grazia Deledda,1968174171,Via San Sebastiano 140
Terralba,Sardegna,Teatro civico,2066511400,Via Felice Porcella 197
Coriano,Emilia-Romagna,Teatro Corte Coriano,2324205856,Via Giuseppe Garibaldi 127
Santarcangelo Di Romagna,Emilia-Romagna,Sala Polivalente,2588151512,Via Andrea Costa 21
Pennabilli,Emilia-Romagna,Teatro Vittoria,2857793857,Via Olivieri 137
Prato,Toscana,Teatro Fabbricone,622540466,Via Ferdinando Targetti 2
Prato,Toscana,Teatro Metastasio,622540459,Vicolo Fior di Vetta 68
Crotone,Calabria,Anfiteatro di Capo Colonna,1890243688,Via Michele Di Donato 132
Crotone,Calabria,Teatro della Maruca,2117416171,Via Vittorio Veneto 185
Isola Di Capo Rizzuto,Calabria,Anfiteatro Comunale,2671168690,Via Emanuela Loi 187
Berchidda,Sardegna,Teatro Santa Croce,2063108464,Via Regina Margherita 149
Olbia,Sardegna,Michelucci,2356052119,Via Vitaliano Brancati 154
Olbia,Sardegna,Teatro all'aperto,1885852283,Via Porto Rotondo 9
Serramanna,Sardegna,Teatro Comunale,2109648476,Piazza Antonio Gramsci 150
Carbonia,Sardegna,Anfiteatro,1678067605,Piazza Marmilla 106
Carbonia,Sardegna,Teatro Centrale,1678053799,Vico San Ponziano 189
Iglesias,Sardegna,Teatro Electra,2873625169,Vico del Monte 47
Bellusco,Lombardia,Aleph,2153434209,Via Edmondo De Amicis 2
Besana In Brianza,Lombardia,Cine-Teatro Edelweiss,2381864830,Piazza Pietro Cuzzi 109
Giussano,Lombardia,Salone polivalente,2948476673,Viale Brianza 131
Monza,Lombardia,Binario 7,2425674121,Via Filippo Turati 8
Monza,Lombardia,Cinema Teatro San Carlo,2505341124,Via Volturno 38
Monza,Lombardia,Teatrino di corte,2935664899,Viale Brianza 2
Monza,Lombardia,Teatro Villoresi,632830368,Piazza Carrobiolo 6/A
Seregno,Lombardia,Teatro Santa Valeria,3525109279,Via Richard Wagner 85
Varedo,Lombardia,Cine teatro IDEAL,987450943,Piazza Alessandro Volta 71
Fermo,Marche,Teatro dell'Aquila,619005707,Via Giuseppe Mazzini 58
Porto San Giorgio,Marche,Teatro comunale,615045170,Via Domenico Collina 195
