city;admin_name;name;ID
Bergamo;Lombardia;Spazio Polaresco;945017321
Bottanuco;Lombardia;Sala della Comunità;664002151
Costa Valle Imagna;Lombardia;Teatro parrocchiale;2444734168
Roncobello;Lombardia;Sala Polivalente;1356243514
Villa D'Alme';Lombardia;Teatro Serassi;2087602858
Brescia;Lombardia;Teatro Grande;1668862274
Brescia;Lombardia;Teatro Sociale;1668862277
Chiari;Lombardia;Auditorium Bettolini;3132740097
Chiari;Lombardia;Saletta Ottavia;3453734559
Dello;Lombardia;Centro culturale San Giorgio;2098092702
Gottolengo;Lombardia;Teatro Zanardelli;2432098764
Leno;Lombardia;Teatro Comunale;2647654051
Leno;Lombardia;Teatro Oratorio;2647654052
Manerbio;Lombardia;Teatro Politeama;2433650803
Rezzato;Lombardia;Sala Civica Italo Calvino;979826154
Rovato;Lombardia;Teatro L. Zenucchini;2121227456
Tignale;Lombardia;Auditorium;1209852915
Vezza D'Oglio;Lombardia;Centro Eventi Adamello;548736177
Casteggio;Lombardia;La Fabbrika della Musica 24;581999654
Godiasco;Lombardia;Teatro Cagnoni;2492169248
Mortara;Lombardia;Auditorium;2351212848
Mortara;Lombardia;Teatro comunale Vittorio Emanuele II;444012236
Pavia;Lombardia;Teatro Fraschini;634994530
Retorbido;Lombardia;Teatro Comunale;3463110343
Travaco' Siccomario;Lombardia;Teatro Spazio ISV;3513311091
Vigevano;Lombardia;Civico Teatro Cagnoni;439789281
Voghera;Lombardia;Cinema - Teatro Arlecchino;1827392492
Voghera;Lombardia;Cinema-Teatro Padri Barnabiti;1952422563
Voghera;Lombardia;Cinema-Teatro San Rocco;1827392480
Mantova;Lombardia;Teatrino d'Arco;2470519364
Marmirolo;Lombardia;Teatro Comunale;2416131227
Pegognaga;Lombardia;Teatro Anselmi;2449211260
Sabbioneta;Lombardia;Teatro Olimpico;2638132669
Appiano Sulla Strada Del Vino;Trentino-Alto Adige;Kultursaal;1222907819
Bolzano;Trentino-Alto Adige;Auditorium - Konzerthaus;1402798992
Bolzano;Trentino-Alto Adige;Teatro Rainerum;1337552650
Bressanone;Trentino-Alto Adige;Gruppe Dekadenz;496083045
Cornedo All'Isarco;Trentino-Alto Adige;Vereinshaus Peter Anich Steinegg;2584248006
Cortaccia Sulla Strada Del Vino;Trentino-Alto Adige;Ansitz Freienfeld;560017493
Cortaccia Sulla Strada Del Vino;Trentino-Alto Adige;Kulturhaus Kurtatsch;560006349
Dobbiaco;Trentino-Alto Adige;Mahler Saal;1781575605
Funes;Trentino-Alto Adige;Kulturhaus;2423633512
Laives;Trentino-Alto Adige;Gino Coseri;2455560218
Merano;Trentino-Alto Adige;Altstadttheater;1666672795
Rio Di Pusteria;Trentino-Alto Adige;Theatersaal;1175483824
Silandro;Trentino-Alto Adige;Kulturhaus Karl Schönherr;807687215
Terlano;Trentino-Alto Adige;Raiffeisensaal Terlan;582638952
Vipiteno;Trentino-Alto Adige;Stadttheater;932017312
Calceranica Al Lago;Trentino-Alto Adige;Teatro Sant'Ermete;2331890526
Castello Tesino;Trentino-Alto Adige;Cinema teatro San Giorgio;3251226172
Centa San Nicolo';Trentino-Alto Adige;Teatro comunale;883411520
Levico Terme;Trentino-Alto Adige;Teatro monsignor Caproni;1106786704
Levico Terme;Trentino-Alto Adige;Teatro - Oratorio Barco;1080455298
Mezzocorona;Trentino-Alto Adige;San Gottardo;1172071478
Pergine Valsugana;Trentino-Alto Adige;Sala musicale ACS Canale;3724680471
Predazzo;Trentino-Alto Adige;Teatro;303822589
Rovereto;Trentino-Alto Adige;Teatro Cinema Antonio Rosmini;3076571018
Sarnonico;Trentino-Alto Adige;Teatro Livio Covi;2288458101
Scurelle;Trentino-Alto Adige;Teatro;2194713687
Storo;Trentino-Alto Adige;teatro Santa Croce;755814000
Storo;Trentino-Alto Adige;teatro Santa Croce;755814000
Telve;Trentino-Alto Adige;Teatro parrocchiale Telve;2628566893
Trento;Trentino-Alto Adige;Teatro;265581228
Trento;Trentino-Alto Adige;Teatro Concordia;1999372436
Trento;Trentino-Alto Adige;teatro Cuminetti;1537286631
Trento;Trentino-Alto Adige;Teatro Demattè;1540485232
Trento;Trentino-Alto Adige;Teatro San Marco;265659089
Volano;Trentino-Alto Adige;Teatro Concordia;1381659951
Castelnuovo Del Garda;Veneto;Fantasy Show;2337066137
Castelnuovo Del Garda;Veneto;Il Banchetto del Sultano;2337066136
Castelnuovo Del Garda;Veneto;Il Tesoro di Labuan;2337066135
Castelnuovo Del Garda;Veneto;Incantesimi;2337066138
Castelnuovo Del Garda;Veneto;Teatro Comunale Diego Martinelli;703787377
Cerea;Veneto;Teatro di Asparetto;1401600222
Povegliano Veronese;Veneto;Teatro Parrocchiale;586450098
San Giovanni Ilarione;Veneto;Teatro Parrocchiale di Castello;3202006816
San Giovanni Lupatoto;Veneto;Astra;1107546559
Sommacampagna;Veneto;Auditorium Mirella Urbani;3805323234
Verona;Veneto;Cinema-Teatro San Massimo;250362881
Verona;Veneto;Teatro Blu;2710784737
Verona;Veneto;Teatro Canossa;772960818
Villafranca Di Verona;Veneto;Auditorium Comunale;285962312
Arsiero;Veneto;Cinema Patronato Don Bosco;1493334588
Bassano Del Grappa;Veneto;Astra;506466077
Bassano Del Grappa;Veneto;Sala Jacopo da Ponte;506466078
Bolzano Vicentino;Veneto;Teatro Ariston;2588146312
Conco;Veneto;"Teatro all'aperto """"Buso del Giaso""""";3052571765
Costabissara;Veneto;"Teatro comunale """"G. Verdi""""";473161666
Creazzo;Veneto;Auditorium comunale;1728872497
Dueville;Veneto;Teatro Busnelli;571783405
Marostica;Veneto;Politeama;2520137483
Montecchio Maggiore;Veneto;Teatro al Castello;2529401150
Monte Di Malo;Veneto;Teatro parrocchiale;3070192929
Noventa Vicentina;Veneto;Teatro Modernissimo;2019018413
Romano D'Ezzelino;Veneto;Teatro Di Sacro Cuore;2022845585
Schio;Veneto;Teatro Astra;3210914787
Schio;Veneto;Teatro Civico;342962770
Schio;Veneto;Teatro Salesiani;1411213463
Tonezza Del Cimone;Veneto;Sala Conferenze Tonezza;3914291066
Valli Del Pasubio;Veneto;San Sebastiano;311389224
Vicenza;Veneto;Teatro E. Zuccato;330416646
Vicenza;Veneto;Teatro Spazio Bixio;385447103
Ponte Nelle Alpi;Veneto;Piccolo Teatro Giovanni Pierobon;309398477
Santo Stefano Di Cadore;Veneto;Gruppo teatrale I Comelianti;3014739318
Caerano Di San Marco;Veneto;Teatro Maffioli;1510082394
Castelfranco Veneto;Veneto;Teatro Accademico di Castelfranco;736523061
Conegliano;Veneto;Teatro Accademia;1393973113
Oderzo;Veneto;"Cinema Teatro """"Cristallo""""";2301307127
Paderno Del Grappa;Veneto;Teatro Istituti Filippin;1925057542
Treviso;Veneto;Eden;593785809
Treviso;Veneto;Teatro Alcuni;2349415877
Villorba;Veneto;Auditorium Mario del Monaco;2345941708
Vittorio Veneto;Veneto;Aula magna del Seminario;2317052092
Campagna Lupia;Veneto;Sala Teatro Parrochiale;2005546639
Campagna Lupia;Veneto;"Sala Teatro Polivalente """"Emilia Naureda Caldon""";3718288977
Chioggia;Veneto;Arena;1166383440
Iesolo;Veneto;Anfiteatro Piazza Aurora;1574348738
Portogruaro;Veneto;Teatro Luigi Russolo;1867583374
San Michele Al Tagliamento;Veneto;Teatro;3180296430
Venezia;Veneto;Goldoni;1627037963
Venezia;Veneto;Goldoni;1627037963
Venezia;Veneto;Musica A Palazzo;2189496192
Venezia;Veneto;Musica A Palazzo;2189496192
Venezia;Veneto;Teatro Arnaldo Momo;1025016096
Venezia;Veneto;Teatro Arnaldo Momo;1025016096
Venezia;Veneto;Teatro Corso;2229600894
Venezia;Veneto;Teatro Corso;2229600894
Venezia;Veneto;Teatro La Fenice;251501878
Venezia;Veneto;Teatro La Fenice;251501878
Venezia;Veneto;Teatro Marinoni Bene Comune;2361767761
Venezia;Veneto;Teatro Marinoni Bene Comune;2361767761
Venezia;Veneto;Virtuosi de Venezia;2189874138
Venezia;Veneto;Virtuosi de Venezia;2189874138
Borgoricco;Veneto;Centro Civico;924233633
Cittadella;Veneto;Teatro Sociale;2368877156
Fontaniva;Veneto;Nuovo Palladio;1791443148
Padova;Veneto;Piccolo Teatro Tom Benetollo;3849433257
Padova;Veneto;Teatro Maddalene;2864698216
Padova;Veneto;Teatro Ruzante;1473120322
Piove Di Sacco;Veneto;Teatro Filarmonico Comunale;3857787216
San Giorgio Delle Pertiche;Veneto;Cinema Teatro Giardino;1832020253
San Giorgio Delle Pertiche;Veneto;Sala Polivalente di Cavino;1832000573
Rosolina;Veneto;Teatro Tendo;759923378
Rovigo;Veneto;Teatro;2383250710
Cividale Del Friuli;Friuli-Venezia Giulia;Teatro Adelaide Ristori;1144578223
Flaibano;Friuli-Venezia Giulia;Centro sociale;2975045850
Pozzuolo Del Friuli;Friuli-Venezia Giulia;Auditorium IPSAA;1754696409
Tolmezzo;Friuli-Venezia Giulia;Auditorium Luigi Candoni;3729705625
Udine;Friuli-Venezia Giulia;Auditorium A. Zanon;1241049187
Udine;Friuli-Venezia Giulia;Centro Culturale delle Grazie;3574966193
Gorizia;Friuli-Venezia Giulia;Magic Stage;3876096767
Gorizia;Friuli-Venezia Giulia;Teatro Giuseppe Verdi;316495410
Gradisca D'Isonzo;Friuli-Venezia Giulia;Teatro Comunale;527259289
Grado;Friuli-Venezia Giulia;Villaggio Europa;3686203091
Monfalcone;Friuli-Venezia Giulia;Teatro Comunale;525882939
Muggia;Friuli-Venezia Giulia;Verdi;985370806
San Dorligo Della Valle;Friuli-Venezia Giulia;France Pre?eren;332218721
Trieste;Friuli-Venezia Giulia;Cinema Teatro Silvio Pellico;1268713841
Trieste;Friuli-Venezia Giulia;Kulturni dom Albert Sirk;597274693
Trieste;Friuli-Venezia Giulia;Teatro Lirico Giuseppe Verdi;1083426913
Trieste;Friuli-Venezia Giulia;Teatro Orazio Bobbio;1268713838
Castel San Giovanni;Emilia-Romagna;Giuseppe Verdi;956408277
Busseto;Emilia-Romagna;Giuseppe Verdi;2868460893
Medesano;Emilia-Romagna;Teatro Adolfo Tanzi;1740274525
Medesano;Emilia-Romagna;Teatro Adriana Baratta;1933513941
Parma;Emilia-Romagna;Auditorium Paganini;440891970
Parma;Emilia-Romagna;Teatro Cinghio;1538272387
Parma;Emilia-Romagna;Teatro Europa;441377697
Parma;Emilia-Romagna;Teatro Farnese;1744217578
Casalgrande;Emilia-Romagna;Teatro Fabrizio De Andrè;795761884
Novellara;Emilia-Romagna;Teatro della Rocca;1651270079
Reggio Nell'Emilia;Emilia-Romagna;Arena;3906436430
Reggio Nell'Emilia;Emilia-Romagna;La Fonderia sede Aterballeto;1577119306
Reggio Nell'Emilia;Emilia-Romagna;Teatro parrocchiale;3919539113
Reggio Nell'Emilia;Emilia-Romagna;Teatro Piccolo Orologio;1800773039
Reggio Nell'Emilia;Emilia-Romagna;Teatro ReGiò;845407127
Scandiano;Emilia-Romagna;"Teatro """"Bruno Casini""""";2303539316
Castelfranco Emilia;Emilia-Romagna;Teatro Dadà;610245839
Fiorano Modenese;Emilia-Romagna;Cinema Teatro Astoria;2108489270
Formigine;Emilia-Romagna;Teatro Incontro;3992348608
Sassuolo;Emilia-Romagna;Teatro Carani;1660832403
Vignola;Emilia-Romagna;Teatro Ermanno Fabbri;1417677418
Bentivoglio;Emilia-Romagna;TeZe;297333557
Bologna;Emilia-Romagna;Sala Centofiori;440951322
Bologna;Emilia-Romagna;Teatro Arena del Sole;1477942362
Bologna;Emilia-Romagna;Teatro Comunale;2084530113
Bologna;Emilia-Romagna;Teatro Dehon;3190973936
Bologna;Emilia-Romagna;Teatro Eleonora Duse;411366235
Bologna;Emilia-Romagna;Teatro Manzoni;1195161496
Bologna;Emilia-Romagna;Testoni Ragazzi;1623615533
Borgo Tossignano;Emilia-Romagna;Teatro Sala Polivalente;3907804930
Budrio;Emilia-Romagna;Teatro Consorziale;294494446
Calderara Di Reno;Emilia-Romagna;Teatro Spazio Reno;2661914449
Casalecchio Di Reno;Emilia-Romagna;Teatro Comunale A.Testoni;853180294
Castel Maggiore;Emilia-Romagna;Teatro Biagi D'Antona;1312812764
Castel San Pietro Terme;Emilia-Romagna;Cassero;1633113619
Dozza;Emilia-Romagna;Teatro comunale Dozza;3424845278
Imola;Emilia-Romagna;Teatro comunale Ebe Stignani;721933814
Imola;Emilia-Romagna;Teatro dell'Osservanza;354883958
Imola;Emilia-Romagna;Teatro Lolli;3454567205
Pieve Di Cento;Emilia-Romagna;Teatro comunale Alice Zeppilli;441130619
San Lazzaro Di Savena;Emilia-Romagna;Centro Culturale Annalena Tonelli;2101737160
Sasso Marconi;Emilia-Romagna;Cinema Teatro Comunale;1356232517
Ferrara;Emilia-Romagna;Teatro Verdi;1251037182
Tresigallo;Emilia-Romagna;Teatro del '900;2072549536
Bagnacavallo;Emilia-Romagna;Teatro Carlo Goldoni;303604381
Cervia;Emilia-Romagna;Teatro Comunale di Cervia;840676734
Conselice;Emilia-Romagna;Teatro Comunale;698893337
Faenza;Emilia-Romagna;Angelo Masini;674948467
Faenza;Emilia-Romagna;Sala Fellini Faenza - Nostrarte;3275259808
Fusignano;Emilia-Romagna;"Auditorium """"Arcangelo Corelli""""";3343999485
Fusignano;Emilia-Romagna;Cinema Teatro Moderno;1715967301
Lugo;Emilia-Romagna;Teatro Rossini;696566266
Ravenna;Emilia-Romagna;Teatro Dante Alighieri;547966314
Cesena;Emilia-Romagna;Teatro Verdi;539508367
Forli';Emilia-Romagna;Anfiteatro;2242008618
Forli';Emilia-Romagna;Arena Forlivese;1322568686
Forli';Emilia-Romagna;Diego Fabbri;353058872
Forlimpopoli;Emilia-Romagna;Cinema Teatro Verdi;725632968
Meldola;Emilia-Romagna;Teatro Dragoni;1301672201
San Mauro Pascoli;Emilia-Romagna;"Teatro parrocchiale """"Ricci""""";1991038082
Santa Sofia;Emilia-Romagna;Teatro Comunale;1967996009
Sogliano Al Rubicone;Emilia-Romagna;Teatro Comunale Elisabetta Turroni;3414995262
Cagli;Marche;Teatro Comunale;3887709037
Cartoceto;Marche;Teatro del Trionfo;964120869
Pergola;Marche;Teatro Angel dal Foco;3968676773
Urbania;Marche;Teatro Bramante;2585194425
Ancona;Marche;Teatro Panettone;3915431332
Ancona;Marche;"Teatro Sperimentale """"Lirio Arena""""";1574996761
Arcevia;Marche;Teatro Misa;3099009498
Camerano;Marche;Teatro Maratti;2108087526
Chiaravalle;Marche;Teatro Valle;849024770
Fabriano;Marche;Teatro Gentile;1468813236
Maiolati Spontini;Marche;teatro G.Spontini;317416059
Montecarotto;Marche;Teatro comunale;503075852
Montemarciano;Marche;Alfieri;2671549139
Osimo;Marche;Teatro La Fenice;1584082513
Sirolo;Marche;Teatro Le Cave;871077750
Caldarola;Marche;Teatrino parrocchiale;3642088297
Caldarola;Marche;Teatro comunale;1407435917
Corridonia;Marche;Teatro Gian Battista Velluti;2037850671
Macerata;Marche;Arena Sferisterio;726603294
Macerata;Marche;Lauro Rossi;559337757
Macerata;Marche;Terrazza dei popoli;2406898295
Montecosaro;Marche;Teatro delle Logge;2324780881
Ascoli Piceno;Marche;Teatro Filarmonici;673025703
Offida;Marche;Teatro Serpente Aureo;672506551
Ripatransone;Marche;Anfiteatro delle Fonti;3693145814
Ripatransone;Marche;Teatro Mercantini;3441576185
Carrara;Toscana;Marconi;308765517
Bagni Di Lucca;Toscana;Teatro Comunale Accademico;714136267
Camaiore;Toscana;Teatro dell'Olivo;865000508
Capannori;Toscana;Artè;2133922588
Lucca;Toscana;Teatro Ponte a Moriano;1150578482
Massarosa;Toscana;Teatro Vittoria Manzoni;1543130671
Montecarlo;Toscana;Teatro dei Rassicurati;1707032119
Pescaglia;Toscana;Teatrino di Vetriano;2112513516
Lamporecchio;Toscana;Teatro Comunale;1714923941
Monsummano Terme;Toscana;Teatro Yves Montand;1569045450
Pistoia;Toscana;Piccolo Teatro Mauro Bolognini;3982110574
Pistoia;Toscana;Saletta Gramsci;3982110587
Piteglio;Toscana;Teatro Mascagni;3526230124
Bagno A Ripoli;Toscana;Teatro dell'Antella;1106144167
Bagno A Ripoli;Toscana;Teatro SMS;1106035749
Barberino Val D'Elsa;Toscana;Teatro Regina Margherita;1085564299
Campi Bisenzio;Toscana;Teatro Dante;443635877
Castelfiorentino;Toscana;Ridotto del Teatro del Popolo;3429447058
Castelfiorentino;Toscana;Teatro del Popolo;344030350
Firenze;Toscana;Obihall;1659743374
Firenze;Toscana;Teatro 13;3783835487
Firenze;Toscana;Teatro di Cestello;3112688340
Firenze;Toscana;Teatro di Rifredi;1589563179
Firenze;Toscana;Teatro Goldoni;3097076989
Firenze;Toscana;Teatro La Fiaba;3114658086
Firenze;Toscana;Teatro Le Laudi;3114407759
Firenze;Toscana;Teatro Niccolini;3930950512
Firenze;Toscana;teatro nuovo sentiero;3867849957
Firenze;Toscana;Teatro Verdi;3120275179
Greve In Chianti;Toscana;Teatro Boito;1088852922
San Casciano In Val Di Pesa;Toscana;Teatro Niccolini;1903920071
Sesto Fiorentino;Toscana;Teatro della Limonaia;2209921717
Figline E Incisa Valdarno;Toscana;Teatro Garibaldi;1396661523
Castagneto Carducci;Toscana;Teatro Roma;492694051
Livorno;Toscana;Nuovo Teatro delle Commedie;854375811
Livorno;Toscana;Teatro Goldonetta;391302735
Livorno;Toscana;Teatro Goldoni;391302734
Piombino;Toscana;Metropolitan;1970211950
Rosignano Marittimo;Toscana;L'Ordigno;1366022371
Rosignano Marittimo;Toscana;Teatrino all'aperto;1377669940
Guardistallo;Toscana;Teatro Marchionneschi;1351176782
Lajatico;Toscana;Teatro del Silenzio;1590068388
Pisa;Toscana;Teatro Rossi;2350122616
San Giuliano Terme;Toscana;Anfiteatro Cava di Nord-Est;286755172
Anghiari;Toscana;Teatro Communale;1783404726
Arezzo;Toscana;Teatro Mecenate;3883831555
Arezzo;Toscana;Teatro Petrarca;2618260815
Arezzo;Toscana;Teatro Virginian;3321554113
Cortona;Toscana;Teatro signorelli;1601702182
Pieve Santo Stefano;Toscana;Teatro Comunale Giovanni Papini;2821961190
Sansepolcro;Toscana;Dante;1683198238
Colle Di Val D'Elsa;Toscana;Teatro del Popolo;1489936807
Colle Di Val D'Elsa;Toscana;Testro dei Varii;2429348046
Montepulciano;Toscana;Teatro Poliziano;1907439271
Rapolano Terme;Toscana;Teatro del Popolo;3159806016
San Gimignano;Toscana;Teatro dei Leggieri;1929175935
Siena;Toscana;Teatro Dei Rinnovati;663860685
Siena;Toscana;Teatro dell'Accademia dei Rozzi;2806773680
Sinalunga;Toscana;Teatro Ciro Pinsuti;275546243
Grosseto;Toscana;Teatro;3598244276
Grosseto;Toscana;Teatro degli Industri;762018922
Grosseto;Toscana;Teatro Moderno;1729034008
Assisi;Umbria;Teatro Lyrick;1925837024
Bevagna;Umbria;Teatro Francesco Torti;2621360516
Cannara;Umbria;Ettore Thesorieri teatro;2378985311
Citerna;Umbria;Teatro Bontempelli;1653752911
Gualdo Tadino;Umbria;Teatro Don Bosco;2622493335
Gubbio;Umbria;Teatro Romano;1870731937
Montone;Umbria;Teatro San Fedele;3191365394
Norcia;Umbria;Teatro Civico;2643611159
Perugia;Umbria;Pavone Teatro;980297641
Perugia;Umbria;Sala Cutu - teatro di Sacco;3237675171
Perugia;Umbria;Teatro di figura;1794222856
Perugia;Umbria;Teatro Franco Bicini;3237679070
Perugia;Umbria;Turreno Teatro;1942098828
San Giustino;Umbria;La filarmonica;1371713825
Trevi;Umbria;Teatro Clitunno;2636332671
Bolsena;Lazio;Teatro Piccolo Cavour;1832162258
Tuscania;Lazio;Il Rivellino;1930258101
Viterbo;Lazio;Teatro dell'Unione;387703021
Salisano;Lazio;Teatro di Salisano;1589491472
Anzio;Lazio;Teatro di Villa Adele;442490906
Arsoli;Lazio;Teatro Comunale;4009575913
Roma;Lazio;Anfitrione;266963039
Roma;Lazio;Anfitrione;266963039
Roma;Lazio;Auditorium RAI di via della Conciliazione;259653354
Roma;Lazio;Auditorium RAI di via della Conciliazione;259653354
Roma;Lazio;"Spazio Anarchico """"19 luglio""""";1793865801
Roma;Lazio;"Spazio Anarchico """"19 luglio""""";1793865801
Roma;Lazio;Teatro allo Scalo;356696450
Roma;Lazio;Teatro allo Scalo;356696450
Roma;Lazio;Teatro Ambra alla Garbatella;1646269932
Roma;Lazio;Teatro Ambra alla Garbatella;1646269932
Roma;Lazio;Teatro Argot Studio;1565344046
Roma;Lazio;Teatro Argot Studio;1565344046
Roma;Lazio;Teatro dei burattini San Carlino;1305071780
Roma;Lazio;Teatro dei burattini San Carlino;1305071780
Roma;Lazio;Teatro dei Satiri;3185502321
Roma;Lazio;Teatro dei Satiri;3185502321
Roma;Lazio;Teatro della Cometa;1391511152
Roma;Lazio;Teatro della Cometa;1391511152
Roma;Lazio;Teatro dell'Angelo;1524746360
Roma;Lazio;Teatro dell'Angelo;1524746360
Roma;Lazio;Teatro dell'Orologio;1142943804
Roma;Lazio;Teatro dell'Orologio;1142943804
Roma;Lazio;Teatro Ghione;1754895755
Roma;Lazio;Teatro Ghione;1754895755
Roma;Lazio;Teatro Golden;2593354384
Roma;Lazio;Teatro Golden;2593354384
Roma;Lazio;Teatro Manzoni;1046022651
Roma;Lazio;Teatro Manzoni;1046022651
Roma;Lazio;Teatro Olimpico;259642836
Roma;Lazio;Teatro Olimpico;259642836
Roma;Lazio;Teatro Parioli;614409043
Roma;Lazio;Teatro Parioli;614409043
